time,lat,lon,depth,Pro_eNATL2A_abundance,Unit,picoprokaryote,picoprokaryote_std,target_unit
2003-09-26T11:03:00,9.001,-22.138,41.002,7752.6235,[cells/mL,0.29814463108778,0.01120124703568864, [mmol C/m^3]
2003-09-26T11:03:00,9.001,-22.138,50.706,8450.52975,[cells/mL,0.3665638938546181,0.01982765469104971, [mmol C/m^3]
2003-09-26T11:03:00,9.001,-22.138,61.115,1136.912075,[cells/mL,0.3520525172352791,0.00728638098777496, [mmol C/m^3]
2003-09-26T11:03:00,9.001,-22.138,81.229,137.611,[cells/mL,0.1514120101928711,0.026356336211671605, [mmol C/m^3]
2003-09-26T11:03:00,9.001,-22.138,101.288,11.1068085,[cells/mL,0.021966183907352388,0.011226504215651864, [mmol C/m^3]
2003-09-26T11:03:00,9.001,-22.138,161.804,0.43536675,[cells/mL,,, [mmol C/m^3]
2003-09-26T11:03:00,9.001,-22.138,202.361,0.234513825,[cells/mL,,, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,0.0,1.0,[cells/mL,0.15463484451174736,0.0006042806361542115, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,45.3,1.0,[cells/mL,0.15561469830572605,0.004188292030632652, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,51.522,0.2136148,[cells/mL,0.19107514806091785,0.017356217090136593, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,61.52,2.30268495,[cells/mL,0.24716651253402233,0.021550903876292903, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,86.333,1205.866625,[cells/mL,0.29235902428627014,0.008960503060626334, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,101.435,454.773275,[cells/mL,0.10976417642086744,0.014998880434253417, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,121.231,3.9923695,[cells/mL,,, [mmol C/m^3]
2003-09-27T11:57:00,4.851,-23.455,202.325,1.0,[cells/mL,,, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,10.307,161.962825,[cells/mL,0.19972880557179454,0.01956570945931169, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,30.242,129.9464,[cells/mL,0.1991925947368145,0.018597420732008457, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,47.358,221.662675,[cells/mL,0.20629269257187843,0.013066004915893391, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,56.121,329.189525,[cells/mL,0.235597163438797,0.014687225368828584, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,67.314,2511.29075,[cells/mL,0.2878723293542862,0.023462524082974223, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,82.306,5266.609,[cells/mL,0.30858758091926575,0.016127730464889023, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,100.049,314.153075,[cells/mL,0.2028958424925804,0.017786188698913394, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,152.05100000000004,8.11887075,[cells/mL,0.0016288214828819036,0.0012508032824397129, [mmol C/m^3]
2003-09-28T12:01:00,0.8859999999999999,-24.711,202.013,0.8067703749999989,[cells/mL,,, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,11.927,100.0740475,[cells/mL,0.23995295725762844,0.004544468630316685, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,21.77,66.2876375,[cells/mL,0.23945831693708897,0.004435340292789621, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,36.107,171.535825,[cells/mL,0.23869975470006466,0.004267743668908975, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,51.902,102.3135575,[cells/mL,0.2422103825956583,0.004331680008260651, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,61.968,131.3629975,[cells/mL,0.2383975088596344,0.00541448419573948, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,79.992,5483.3855,[cells/mL,0.22320284321904182,0.007624541331134862, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,101.739,129.211675,[cells/mL,0.13420086726546288,0.011274590720140533, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,152.194,4.214225,[cells/mL,0.0011273803911535651,0.0009150011137016548, [mmol C/m^3]
2003-09-29T11:49:00,-3.833,-24.997,202.301,1.05121525,[cells/mL,,, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,13.393,47.457085,[cells/mL,0.17322613298892975,0.0046973126046271135, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,33.12,56.7572575,[cells/mL,0.17278888635337353,0.004653793259738649, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,52.986,50.3730325,[cells/mL,0.1717852558940649,0.00448119970617051, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,73.132,821.8812,[cells/mL,0.16793663427233696,0.0035579040179477828, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,83.126,6146.443,[cells/mL,0.16454961895942688,0.003213360568679038, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,92.86,3131.71825,[cells/mL,0.16500593349337578,0.003919366645080429, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,102.97,1789.804975,[cells/mL,0.1843699160963297,0.006576846675910893, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,143.264,3.82285775,[cells/mL,0.1002525296062231,0.010732266164544257, [mmol C/m^3]
2003-09-30T11:54:00,-7.835,-24.998,202.565,1.0,[cells/mL,,, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,12.943,52.8672375,[cells/mL,0.3482806161046028,0.01894669860744043, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,21.147,91.75379,[cells/mL,0.3294816240668297,0.014198563090019729, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,43.006,57.7996625,[cells/mL,0.13409515097737312,0.006087065827552774, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,53.38800000000001,62.599185,[cells/mL,0.07179407402873039,0.005771109618660394, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,63.899,40.8842125,[cells/mL,0.043583109974861145,0.0024347922442359725, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,83.367,57.2681175,[cells/mL,0.019638562109321356,0.0022054386807867574, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,103.727,42.96011,[cells/mL,0.005983129609376192,0.0012403978823820126, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,153.996,17.89128,[cells/mL,0.00023604736088600475,0.00012371956779784788, [mmol C/m^3]
2003-10-10T12:47:00,-41.89100000000001,-42.74100000000001,204.27,3.75443975,[cells/mL,,, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,12.992,1.0,[cells/mL,0.372463658452034,0.013184766247120866, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,23.193,1.0,[cells/mL,0.35951218754053116,0.013376228132575274, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,37.738,1.0,[cells/mL,0.3310284987092018,0.007731414840366586, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,63.58600000000001,1.0,[cells/mL,0.015972380060702562,0.00482239540026824, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,83.74600000000002,1.0,[cells/mL,0.003571828216081485,0.0006101991853730867, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,104.17,1.0,[cells/mL,0.0010777105489978567,0.00017192965732145077, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,144.20600000000005,1.0,[cells/mL,6.17790401520324e-05,1.607604841697777e-05, [mmol C/m^3]
2003-11-10T06:50:00,-43.976000000000006,-45.724,204.827,1.0,[cells/mL,,, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,13.935,1.0,[cells/mL,0.35934335738420486,0.014956848226821877, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,24.183000000000003,1.0,[cells/mL,0.3464656360447407,0.013804195043520864, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,32.325,1.0,[cells/mL,0.32209551334381104,0.0062722726543608595, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,44.13800000000001,1.0,[cells/mL,0.2118966020643711,0.0507283186057439, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,64.321,1.0,[cells/mL,0.027179806493222713,0.005259041342492192, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,84.23299999999998,1.0,[cells/mL,0.005631191423162818,0.0011789511938444875, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,104.654,1.0,[cells/mL,0.001504687752458267,0.0007264008308621936, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,155.183,1.0,[cells/mL,9.158259501873545e-06,3.6913189181856e-06, [mmol C/m^3]
2003-11-10T12:52:00,-44.563,-46.58600000000001,205.65,1.0,[cells/mL,,, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,12.11,0.84139325,[cells/mL,0.5174977220594883,0.014505587863771274, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,22.308000000000003,1.0,[cells/mL,0.3703652657568455,0.02716616279923118, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,40.564,1.0,[cells/mL,0.11046749912202358,0.012849654965957842, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,52.669,1.0,[cells/mL,0.04894410911947489,0.011947665084099843, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,62.744,0.39151005,[cells/mL,0.01608519919682294,0.005177937207400371, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,83.045,1.0,[cells/mL,0.0008711789705557749,0.00014879943134596792, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,103.25,0.759817275,[cells/mL,0.00020454034256545128,0.00011608726273529786, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,163.68200000000004,1.0,[cells/mL,,, [mmol C/m^3]
2003-12-10T12:44:00,-47.762,-51.42,204.208,2.554832,[cells/mL,,, [mmol C/m^3]
